country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Italy,IT,2021-W03,national,IT,Italy,85221.0,1511132.0,59030133,2559.93324629643,5.639547041555602,TESSy COVID-19
Italy,IT,2021-W04,national,IT,Italy,82900.0,1732691.0,59030133,2935.2652822245886,4.784465320129209,TESSy COVID-19
Italy,IT,2021-W05,national,IT,Italy,83529.0,1696000.0,59030133,2873.1088916909607,4.925058962264151,TESSy COVID-19
Italy,IT,2021-W06,national,IT,Italy,83488.0,1805855.0,59030133,3059.2087603800587,4.623184031940549,TESSy COVID-19
Italy,IT,2021-W07,national,IT,Italy,89993.0,1890358.0,59030133,3202.3610720985503,4.760632642070973,TESSy COVID-19
Italy,IT,2021-W08,national,IT,Italy,121732.0,2073948.0,59030133,3513.3717215239885,5.869578215075788,TESSy COVID-19
Italy,IT,2021-W09,national,IT,Italy,142925.0,2209958.0,59030133,3743.779469377106,6.467317478431717,TESSy COVID-19
Italy,IT,2021-W10,national,IT,Italy,156245.0,2280459.0,59030133,3863.2116922386062,6.851471567785257,TESSy COVID-19
Italy,IT,2021-W11,national,IT,Italy,149585.0,2267599.0,59030133,3841.426208543355,6.596624888262872,TESSy COVID-19
Italy,IT,2021-W12,national,IT,Italy,144671.0,2202390.0,59030133,3730.958898567957,6.568818419989194,TESSy COVID-19
Italy,IT,2021-W13,national,IT,Italy,131763.0,2106750.0,59030133,3568.9399513973653,6.254325382698469,TESSy COVID-19
Italy,IT,2021-W14,national,IT,Italy,100970.0,1854823.0,59030133,3142.163003427419,5.443646105315709,TESSy COVID-19
Italy,IT,2021-W15,national,IT,Italy,98029.0,2039578.0,59030133,3455.1472211658406,4.806337389401141,TESSy COVID-19
Italy,IT,2021-W16,national,IT,Italy,91508.0,2031573.0,59030133,3441.586350483066,4.504292978888772,TESSy COVID-19
Italy,IT,2021-W17,national,IT,Italy,78157.0,1988809.0,59030133,3369.141993971113,3.9298394164547727,TESSy COVID-19
Italy,IT,2021-W18,national,IT,Italy,63855.0,1982198.0,59030133,3357.942629063702,3.2214238940812168,TESSy COVID-19
Italy,IT,2021-W19,national,IT,Italy,44505.0,1805643.0,59030133,3058.849621768597,2.4647729368429974,TESSy COVID-19
Italy,IT,2021-W20,national,IT,Italy,30578.0,1655819.0,59030133,2805.0402664686526,1.8466994278964064,TESSy COVID-19
Italy,IT,2021-W21,national,IT,Italy,22479.0,1526792.0,59030133,2586.462070143057,1.472302710519835,TESSy COVID-19
Italy,IT,2021-W22,national,IT,Italy,16148.0,1242229.0,59030133,2104.3981046087088,1.2999213510552403,TESSy COVID-19
Italy,IT,2021-W23,national,IT,Italy,11611.0,1277054.0,59030133,2163.3933977414554,0.9092019601363764,TESSy COVID-19
Italy,IT,2021-W24,national,IT,Italy,7439.0,1312256.0,59030133,2223.027347744583,0.5668863392508778,TESSy COVID-19
Italy,IT,2021-W25,national,IT,Italy,5299.0,1216281.0,59030133,2060.4408938058805,0.4356723487417792,TESSy COVID-19
Italy,IT,2021-W26,national,IT,Italy,5672.0,1208991.0,59030133,2048.091268911761,0.4691515486881209,TESSy COVID-19
Italy,IT,2021-W27,national,IT,Italy,8857.0,1168575.0,59030133,1979.624541926748,0.7579316689129924,TESSy COVID-19
Italy,IT,2021-W28,national,IT,Italy,18924.0,1283303.0,59030133,2173.979516529296,1.4746322575416717,TESSy COVID-19
Italy,IT,2021-W29,national,IT,Italy,31375.0,1435886.0,59030133,2432.4627559284004,2.185062045315575,TESSy COVID-19
Italy,IT,2021-W30,national,IT,Italy,38503.0,1483506.0,59030133,2513.1334195028835,2.595405748274695,TESSy COVID-19
Italy,IT,2021-W31,national,IT,Italy,42652.0,1462948.0,59030133,2478.3071384914547,2.915482983674061,TESSy COVID-19
Italy,IT,2021-W32,national,IT,Italy,43295.0,1432000.0,59030133,2425.879677418311,3.0233938547486034,TESSy COVID-19
Italy,IT,2021-W33,national,IT,Italy,45456.0,1396461.0,59030133,2365.674832546964,3.2550855340750653,TESSy COVID-19
Italy,IT,2021-W34,national,IT,Italy,46179.0,1614909.0,59030133,2735.7366787569326,2.859541930845639,TESSy COVID-19
Italy,IT,2021-W35,national,IT,Italy,40092.0,1901730.0,59030133,3221.625809313355,2.108185704595289,TESSy COVID-19
Italy,IT,2021-W36,national,IT,Italy,33112.0,1933833.0,59030133,3276.0098981989418,1.71224712785437,TESSy COVID-19
Italy,IT,2021-W37,national,IT,Italy,28977.0,1966654.0,59030133,3331.6103150233457,1.4734162694607185,TESSy COVID-19
Italy,IT,2021-W38,national,IT,Italy,23749.0,1978362.0,59030133,3351.444253056316,1.2004375336768498,TESSy COVID-19
Italy,IT,2021-W39,national,IT,Italy,20975.0,2002115.0,59030133,3391.683023990476,1.0476421184597289,TESSy COVID-19
Italy,IT,2021-W40,national,IT,Italy,18114.0,1930204.0,59030133,3269.862190552747,0.9384500291160934,TESSy COVID-19
Italy,IT,2021-W41,national,IT,Italy,18025.0,2393249.0,59030133,4054.28359783638,0.7531602436687532,TESSy COVID-19
Italy,IT,2021-W42,national,IT,Italy,25555.0,3324669.0,59030133,5632.1556991918005,0.7686479466076171,TESSy COVID-19
Italy,IT,2021-W43,national,IT,Italy,32338.0,3202869.0,59030133,5425.82040260692,1.009657279145666,TESSy COVID-19
Italy,IT,2021-W44,national,IT,Italy,39104.0,3087166.0,59030133,5229.813729201661,1.2666633410707426,TESSy COVID-19
Italy,IT,2021-W45,national,IT,Italy,54131.0,3463133.0,59030133,5866.720645877589,1.563064427499608,TESSy COVID-19
Italy,IT,2021-W46,national,IT,Italy,69462.0,3697483.0,59030133,6263.721276047269,1.8786293270313887,TESSy COVID-19
Italy,IT,2021-W47,national,IT,Italy,86744.0,3836023.0,59030133,6498.414970537167,2.2613003102431866,TESSy COVID-19
Italy,IT,2021-W48,national,IT,Italy,105105.0,3999354.0,59030133,6775.105859917341,2.6280494299829424,TESSy COVID-19
Italy,IT,2021-W49,national,IT,Italy,123970.0,3657401.0,59030133,6195.820361780313,3.389565431846276,TESSy COVID-19
Italy,IT,2021-W50,national,IT,Italy,174021.0,4376218.0,59030133,7413.532339491764,3.9765157951454886,TESSy COVID-19
Italy,IT,2021-W51,national,IT,Italy,297488.0,4986419.0,59030133,8447.243376531102,5.965964753463357,TESSy COVID-19
Italy,IT,2021-W52,national,IT,Italy,828138.0,6192041.0,59030133,10489.627390810723,13.374233148650015,TESSy COVID-19
Italy,IT,2022-W01,national,IT,Italy,1224667.0,6611935.0,59030133,11200.948844211482,18.522066535741807,TESSy COVID-19
Italy,IT,2022-W02,national,IT,Italy,1217550.0,7638066.0,59030133,12939.26612023727,15.94055353802913,TESSy COVID-19
Italy,IT,2022-W03,national,IT,Italy,1173478.0,7409388.0,59030133,12551.874141974236,15.837718310878037,TESSy COVID-19
Italy,IT,2022-W04,national,IT,Italy,940151.0,6946828.0,59030133,11768.274348966825,13.53352925968514,TESSy COVID-19
Italy,IT,2022-W05,national,IT,Italy,668803.0,6023076.0,59030133,10203.392223425955,11.10401064173854,TESSy COVID-19
Italy,IT,2022-W06,national,IT,Italy,462670.0,4522069.0,59030133,7660.611233926917,10.23137860125531,TESSy COVID-19
Italy,IT,2022-W07,national,IT,Italy,357842.0,3447950.0,59030133,5840.999883906749,10.378398758682696,TESSy COVID-19
Italy,IT,2022-W08,national,IT,Italy,286211.0,2991358.0,59030133,5067.510181621986,9.567928679883853,TESSy COVID-19
Italy,IT,2022-W09,national,IT,Italy,274716.0,2642537.0,59030133,4476.589947713654,10.395918770484576,TESSy COVID-19
Italy,IT,2022-W10,national,IT,Italy,366433.0,2780213.0,59030133,4709.81998295684,13.180033328381674,TESSy COVID-19
Italy,IT,2022-W11,national,IT,Italy,503442.0,3151885.0,59030133,5339.450954650568,15.972727431362502,TESSy COVID-19
Italy,IT,2022-W12,national,IT,Italy,505580.0,3311639.0,59030133,5610.082226987359,15.26676065839302,TESSy COVID-19
Italy,IT,2022-W13,national,IT,Italy,494337.0,3240001.0,59030133,5488.723869214389,15.257310105768486,TESSy COVID-19
Italy,IT,2022-W14,national,IT,Italy,449308.0,4135788.0,59030133,7006.231884993381,10.863903082072872,TESSy COVID-19
Italy,IT,2022-W15,national,IT,Italy,415047.0,2770358.0,59030133,4693.125119674049,14.981709945068472,TESSy COVID-19
Italy,IT,2022-W16,national,IT,Italy,438576.0,2521554.0,59030133,4271.638690022942,17.393083788806425,TESSy COVID-19
Italy,IT,2022-W17,national,IT,Italy,361932.0,2369443.0,59030133,4013.9550422493535,15.274982348172124,TESSy COVID-19
Italy,IT,2022-W18,national,IT,Italy,297313.0,2007367.0,59030133,3400.580174874415,14.811093337690616,TESSy COVID-19
Italy,IT,2022-W19,national,IT,Italy,258663.0,1785016.0,59030133,3023.906451303438,14.490794480273566,TESSy COVID-19
Italy,IT,2022-W20,national,IT,Italy,187929.0,1579228.0,59030133,2675.291278777908,11.900054963564475,TESSy COVID-19
Italy,IT,2022-W21,national,IT,Italy,139447.0,1353911.0,59030133,2293.59300274658,10.299569174044676,TESSy COVID-19
Italy,IT,2022-W22,national,IT,Italy,119638.0,1078784.0,59030133,1827.514093522371,11.090079200284766,TESSy COVID-19
Italy,IT,2022-W23,national,IT,Italy,152602.0,1160749.0,59030133,1966.3669062036504,13.146856038644014,TESSy COVID-19
Italy,IT,2022-W24,national,IT,Italy,239118.0,1232380.0,59030133,2087.7134056262416,19.402943897174573,TESSy COVID-19
Italy,IT,2022-W25,national,IT,Italy,371144.0,1554587.0,59030133,2633.54819139574,23.87412219451211,TESSy COVID-19
Italy,IT,2022-W26,national,IT,Italy,555796.0,1988512.0,59030133,3368.638861105056,27.950346791973093,TESSy COVID-19
Italy,IT,2022-W27,national,IT,Italy,689045.0,2418223.0,59030133,4096.590803886551,28.49385685273856,TESSy COVID-19
Italy,IT,2022-W28,national,IT,Italy,664540.0,2644490.0,59030133,4479.898427469238,25.12923096702956,TESSy COVID-19
Italy,IT,2022-W29,national,IT,Italy,509909.0,2354900.0,59030133,3989.318472313115,21.6531062890144,TESSy COVID-19
Italy,IT,2022-W30,national,IT,Italy,378345.0,1959866.0,59030133,3320.111103256366,19.304636133286664,TESSy COVID-19
Italy,IT,2022-W31,national,IT,Italy,267247.0,1577590.0,59030133,2672.516424789353,16.94020626398494,TESSy COVID-19
Italy,IT,2022-W32,national,IT,Italy,183780.0,1232988.0,59030133,2088.743388059112,14.90525455235574,TESSy COVID-19
Italy,IT,2022-W33,national,IT,Italy,151522.0,965776.0,59030133,1636.072885012812,15.689145309057173,TESSy COVID-19
Italy,IT,2022-W34,national,IT,Italy,155257.0,1023784.0,59030133,1734.3413405489025,15.16501527665992,TESSy COVID-19
Italy,IT,2022-W35,national,IT,Italy,130584.0,,59030133,,,
Italy,IT,2022-W36,national,IT,Italy,110077.0,,59030133,,,
Italy,IT,2022-W37,national,IT,Italy,116533.0,936020.0,59030133,1585.6647316041117,12.449840815367192,TESSy COVID-19
Italy,IT,2022-W38,national,IT,Italy,147104.0,,59030133,,,
Italy,IT,2022-W39,national,IT,Italy,233360.0,,59030133,,,
Italy,IT,2022-W40,national,IT,Italy,292804.0,,59030133,,,
Italy,IT,2022-W41,national,IT,Italy,283621.0,,59030133,,,
Italy,IT,2022-W42,national,IT,Italy,247241.0,,59030133,,,
Italy,IT,2022-W43,national,IT,Italy,197465.0,,59030133,,,
Italy,IT,2022-W44,national,IT,Italy,167954.0,,59030133,,,
Italy,IT,2022-W45,national,IT,Italy,185365.0,,59030133,,,
Italy,IT,2022-W46,national,IT,Italy,226272.0,,59030133,,,
Italy,IT,2022-W47,national,IT,Italy,225635.0,,59030133,,,
Italy,IT,2022-W48,national,IT,Italy,226977.0,,59030133,,,
Italy,IT,2022-W49,national,IT,Italy,193493.0,,59030133,,,
Italy,IT,2022-W50,national,IT,Italy,162014.0,,59030133,,,
Italy,IT,2022-W51,national,IT,Italy,127695.0,,59030133,,,
Italy,IT,2022-W52,national,IT,Italy,133372.0,,59030133,,,
Italy,IT,2023-W01,national,IT,Italy,104297.0,,59030133,,,
Italy,IT,2023-W02,national,IT,Italy,67747.0,,59030133,,,
Italy,IT,2023-W03,national,IT,Italy,43792.0,,59030133,,,
Italy,IT,2023-W04,national,IT,Italy,34378.0,,59030133,,,
Italy,IT,2023-W05,national,IT,Italy,32120.0,,59030133,,,
Italy,IT,2023-W06,national,IT,Italy,28656.0,,59030133,,,
Italy,IT,2023-W07,national,IT,Italy,29336.0,,59030133,,,
Italy,IT,2023-W08,national,IT,Italy,28643.0,511938.0,59030133,867.2485965769381,5.595013458661009,TESSy COVID-19
Italy,IT,2023-W09,national,IT,Italy,37370.0,511974.0,59030133,867.3095823788843,7.299198787438424,TESSy COVID-19
Italy,IT,2023-W10,national,IT,Italy,47932.0,468403.0,59030133,793.4981274733025,10.23306853286593,TESSy COVID-19
Italy,IT,2023-W11,national,IT,Italy,44799.0,451174.0,59030133,764.31133909185,9.929428557496664,TESSy COVID-19
Italy,IT,2023-W12,national,IT,Italy,44992.0,429053.0,59030133,726.8372578459208,10.486350171190972,TESSy COVID-19
Italy,IT,2023-W13,national,IT,Italy,41626.0,437413.0,59030133,740.999516297888,9.516406691159156,TESSy COVID-19
Italy,IT,2023-W14,national,IT,Italy,39100.0,346574.0,59030133,587.1137034368531,11.281861882310848,TESSy COVID-19
Italy,IT,2023-W15,national,IT,Italy,52000.0,357119.0,59030133,604.9774612569482,14.560972672974554,TESSy COVID-19
Italy,IT,2023-W16,national,IT,Italy,51842.0,381427.0,59030133,646.1564299711132,13.591591575845444,TESSy COVID-19
Italy,IT,2023-W17,national,IT,Italy,44259.0,,59030133,,,
Italy,IT,2023-W18,national,IT,Italy,37996.0,307182.0,59030133,520.3816837072009,12.369214341986185,TESSy COVID-19
Italy,IT,2023-W19,national,IT,Italy,31462.0,284565.0,59030133,482.0673536344565,11.056173457733736,TESSy COVID-19
Italy,IT,2023-W20,national,IT,Italy,28779.0,251889.0,59030133,426.71257406789175,11.42527065493134,TESSy COVID-19
Italy,IT,2023-W21,national,IT,Italy,29115.0,259983.0,59030133,440.4242152054782,11.198809152906152,TESSy COVID-19
Italy,IT,2023-W22,national,IT,Italy,20647.0,216178.0,59030133,366.2163525872456,9.550925626104414,TESSy COVID-19
Italy,IT,2023-W23,national,IT,Italy,9566.0,224412.0,59030133,380.16516073240086,4.262695399533002,TESSy COVID-19
Latvia,LV,2020-W01,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W02,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W03,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W04,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W05,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W06,national,LV,Latvia,0.0,,1875757,,,
Latvia,LV,2020-W07,national,LV,Latvia,0.0,4.0,1875757,0.2132472383149843,0.0,TESSy COVID-19
Latvia,LV,2020-W08,national,LV,Latvia,0.0,6.0,1875757,0.3198708574724764,0.0,TESSy COVID-19
Latvia,LV,2020-W09,national,LV,Latvia,0.0,116.0,1875757,6.1841699111345445,0.0,TESSy COVID-19
Latvia,LV,2020-W10,national,LV,Latvia,3.0,217.0,1875757,11.5686626785879,1.3824884792626728,TESSy COVID-19
Latvia,LV,2020-W11,national,LV,Latvia,27.0,1010.0,1875757,53.84492767453354,2.6732673267326734,TESSy COVID-19
Latvia,LV,2020-W12,national,LV,Latvia,106.0,5220.0,1875757,278.2876460010545,2.0306513409961684,TESSy COVID-19
Latvia,LV,2020-W13,national,LV,Latvia,211.0,7232.0,1875757,385.5510068734916,2.917588495575221,TESSy COVID-19
Latvia,LV,2020-W14,national,LV,Latvia,187.0,6875.0,1875757,366.51869085387926,2.72,TESSy COVID-19
Latvia,LV,2020-W15,national,LV,Latvia,118.0,7534.0,1875757,401.6511733662729,1.5662330767188744,TESSy COVID-19
Latvia,LV,2020-W16,national,LV,Latvia,76.0,7667.0,1875757,408.7416440402462,0.9912612495108908,TESSy COVID-19
Latvia,LV,2020-W17,national,LV,Latvia,85.0,11736.0,1875757,625.667397216164,0.7242672119972734,TESSy COVID-19
Latvia,LV,2020-W18,national,LV,Latvia,67.0,16628.0,1875757,886.4687696753897,0.4029348087563146,TESSy COVID-19
Latvia,LV,2020-W19,national,LV,Latvia,60.0,12347.0,1875757,658.2409128687777,0.4859480035636186,TESSy COVID-19
Latvia,LV,2020-W20,national,LV,Latvia,68.0,11813.0,1875757,629.7724065537274,0.5756370100736476,TESSy COVID-19
Latvia,LV,2020-W21,national,LV,Latvia,39.0,10644.0,1875757,567.4509011561732,0.3664036076662909,TESSy COVID-19
Latvia,LV,2020-W22,national,LV,Latvia,19.0,10022.0,1875757,534.2909555981931,0.1895829175813211,TESSy COVID-19
Latvia,LV,2020-W23,national,LV,Latvia,22.0,8589.0,1875757,457.8951324718501,0.256141576434975,TESSy COVID-19
Latvia,LV,2020-W24,national,LV,Latvia,9.0,9790.0,1875757,521.9226157759241,0.0919305413687436,TESSy COVID-19
Latvia,LV,2020-W25,national,LV,Latvia,14.0,10411.0,1875757,555.0292495243253,0.1344731533954471,TESSy COVID-19
Latvia,LV,2020-W26,national,LV,Latvia,5.0,10055.0,1875757,536.0502453142918,0.0497265042267528,TESSy COVID-19
Latvia,LV,2020-W27,national,LV,Latvia,8.0,9011.0,1875757,480.3927161140809,0.0887803795361225,TESSy COVID-19
Latvia,LV,2020-W28,national,LV,Latvia,49.0,11121.0,1875757,592.8806343252351,0.4406078590054851,TESSy COVID-19
Latvia,LV,2020-W29,national,LV,Latvia,19.0,11981.0,1875757,638.7287905629568,0.1585844253401218,TESSy COVID-19
Latvia,LV,2020-W30,national,LV,Latvia,27.0,10142.0,1875757,540.6883727476427,0.2662196805363833,TESSy COVID-19
Latvia,LV,2020-W31,national,LV,Latvia,24.0,10240.0,1875757,545.9129300863598,0.234375,TESSy COVID-19
Latvia,LV,2020-W32,national,LV,Latvia,47.0,12224.0,1875757,651.683560290592,0.3844895287958115,TESSy COVID-19
Latvia,LV,2020-W33,national,LV,Latvia,32.0,12102.0,1875757,645.179519521985,0.2644191042802842,TESSy COVID-19
Latvia,LV,2020-W34,national,LV,Latvia,15.0,11841.0,1875757,631.2651372219323,0.1266784899923992,TESSy COVID-19
Latvia,LV,2020-W35,national,LV,Latvia,56.0,13232.0,1875757,705.4218643459681,0.4232164449818621,TESSy COVID-19
Latvia,LV,2020-W36,national,LV,Latvia,35.0,13549.0,1875757,722.3217079824306,0.2583216473540483,TESSy COVID-19
Latvia,LV,2020-W37,national,LV,Latvia,46.0,14409.0,1875757,768.1698642201521,0.3192449163717121,TESSy COVID-19
Latvia,LV,2020-W38,national,LV,Latvia,51.0,16575.0,1875757,883.6432437677162,0.3076923076923077,TESSy COVID-19
Latvia,LV,2020-W39,national,LV,Latvia,151.0,15590.0,1875757,831.1311113326512,0.9685695958948044,TESSy COVID-19
Latvia,LV,2020-W40,national,LV,Latvia,410.0,23997.0,1875757,1279.3234944611695,1.7085469016960453,TESSy COVID-19
Latvia,LV,2020-W41,national,LV,Latvia,584.0,27014.0,1875757,1440.1652239602463,2.1618420078477825,TESSy COVID-19
Latvia,LV,2020-W42,national,LV,Latvia,780.0,29128.0,1875757,1552.8663894097156,2.677835759406757,TESSy COVID-19
Latvia,LV,2020-W43,national,LV,Latvia,1228.0,33024.0,1875757,1760.5691995285104,3.718507751937985,TESSy COVID-19
Latvia,LV,2020-W44,national,LV,Latvia,1458.0,,1875757,,,
Latvia,LV,2020-W45,national,LV,Latvia,1959.0,,1875757,,,
Latvia,LV,2020-W46,national,LV,Latvia,2452.0,,1875757,,,
Latvia,LV,2020-W47,national,LV,Latvia,2573.0,,1875757,,,
Latvia,LV,2020-W48,national,LV,Latvia,3855.0,,1875757,,,
Latvia,LV,2020-W49,national,LV,Latvia,4338.0,,1875757,,,
Latvia,LV,2020-W50,national,LV,Latvia,4362.0,,1875757,,,
Latvia,LV,2020-W51,national,LV,Latvia,5265.0,,1875757,,,
Latvia,LV,2020-W52,national,LV,Latvia,5390.0,,1875757,,,
Latvia,LV,2020-W53,national,LV,Latvia,6167.0,52364.0,1875757,2791.619596781459,11.777175158505845,TESSy COVID-19
Latvia,LV,2021-W01,national,LV,Latvia,7071.0,,1875757,,,
Latvia,LV,2021-W02,national,LV,Latvia,6096.0,,1875757,,,
Latvia,LV,2021-W03,national,LV,Latvia,5342.0,,1875757,,,
Latvia,LV,2021-W04,national,LV,Latvia,5233.0,,1875757,,,
Latvia,LV,2021-W05,national,LV,Latvia,5559.0,,1875757,,,
Latvia,LV,2021-W06,national,LV,Latvia,4906.0,,1875757,,,
Latvia,LV,2021-W07,national,LV,Latvia,4813.0,,1875757,,,
Latvia,LV,2021-W08,national,LV,Latvia,4667.0,,1875757,,,
Latvia,LV,2021-W09,national,LV,Latvia,4145.0,,1875757,,,
Latvia,LV,2021-W10,national,LV,Latvia,3450.0,,1875757,,,
Latvia,LV,2021-W11,national,LV,Latvia,3628.0,,1875757,,,
Latvia,LV,2021-W12,national,LV,Latvia,3631.0,,1875757,,,
Latvia,LV,2021-W13,national,LV,Latvia,3065.0,,1875757,,,
Latvia,LV,2021-W14,national,LV,Latvia,3503.0,,1875757,,,
Latvia,LV,2021-W15,national,LV,Latvia,3726.0,,1875757,,,
Latvia,LV,2021-W16,national,LV,Latvia,3982.0,,1875757,,,
Latvia,LV,2021-W17,national,LV,Latvia,4434.0,,1875757,,,
Latvia,LV,2021-W18,national,LV,Latvia,4213.0,,1875757,,,
Latvia,LV,2021-W19,national,LV,Latvia,4015.0,,1875757,,,
Latvia,LV,2021-W20,national,LV,Latvia,2967.0,,1875757,,,
Latvia,LV,2021-W21,national,LV,Latvia,2153.0,,1875757,,,
Latvia,LV,2021-W22,national,LV,Latvia,1714.0,,1875757,,,
Latvia,LV,2021-W23,national,LV,Latvia,1218.0,,1875757,,,
Latvia,LV,2021-W24,national,LV,Latvia,780.0,,1875757,,,
Latvia,LV,2021-W25,national,LV,Latvia,400.0,,1875757,,,
Latvia,LV,2021-W26,national,LV,Latvia,421.0,,1875757,,,
Latvia,LV,2021-W27,national,LV,Latvia,268.0,,1875757,,,
Latvia,LV,2021-W28,national,LV,Latvia,260.0,,1875757,,,
Latvia,LV,2021-W29,national,LV,Latvia,322.0,,1875757,,,
Latvia,LV,2021-W30,national,LV,Latvia,418.0,,1875757,,,
Latvia,LV,2021-W31,national,LV,Latvia,522.0,,1875757,,,
Latvia,LV,2021-W32,national,LV,Latvia,701.0,,1875757,,,
Latvia,LV,2021-W33,national,LV,Latvia,923.0,,1875757,,,
Latvia,LV,2021-W34,national,LV,Latvia,1274.0,,1875757,,,
Latvia,LV,2021-W35,national,LV,Latvia,2199.0,,1875757,,,
Latvia,LV,2021-W36,national,LV,Latvia,2675.0,,1875757,,,
Latvia,LV,2021-W37,national,LV,Latvia,3367.0,,1875757,,,
Latvia,LV,2021-W38,national,LV,Latvia,4226.0,,1875757,,,
Latvia,LV,2021-W39,national,LV,Latvia,6855.0,,1875757,,,
Latvia,LV,2021-W40,national,LV,Latvia,9635.0,113229.0,1875757,6036.44288679184,8.509304153529573,TESSy COVID-19
Latvia,LV,2021-W41,national,LV,Latvia,14340.0,,1875757,,,
Latvia,LV,2021-W42,national,LV,Latvia,16957.0,,1875757,,,
Latvia,LV,2021-W43,national,LV,Latvia,16566.0,,1875757,,,
Latvia,LV,2021-W44,national,LV,Latvia,12685.0,,1875757,,,
Latvia,LV,2021-W45,national,LV,Latvia,8516.0,,1875757,,,
Latvia,LV,2021-W46,national,LV,Latvia,5776.0,,1875757,,,
Latvia,LV,2021-W47,national,LV,Latvia,6297.0,,1875757,,,
Latvia,LV,2021-W48,national,LV,Latvia,4916.0,,1875757,,,
Latvia,LV,2021-W49,national,LV,Latvia,4615.0,,1875757,,,
Latvia,LV,2021-W50,national,LV,Latvia,5195.0,,1875757,,,
Latvia,LV,2021-W51,national,LV,Latvia,4292.0,,1875757,,,
Latvia,LV,2021-W52,national,LV,Latvia,5590.0,,1875757,,,
Latvia,LV,2022-W01,national,LV,Latvia,10830.0,71537.0,1875757,3813.766921834758,15.139018969204749,TESSy COVID-19
Latvia,LV,2022-W02,national,LV,Latvia,15943.0,100720.0,1875757,5369.565460771305,15.829030976965846,TESSy COVID-19
Latvia,LV,2022-W03,national,LV,Latvia,31747.0,144749.0,1875757,7716.831124713915,21.932448583409904,TESSy COVID-19
Latvia,LV,2022-W04,national,LV,Latvia,53448.0,163131.0,1875757,8696.808808390426,32.763852364050976,TESSy COVID-19
Latvia,LV,2022-W05,national,LV,Latvia,61116.0,156864.0,1875757,8362.703697760424,38.96113831089351,TESSy COVID-19
Latvia,LV,2022-W06,national,LV,Latvia,68517.0,165294.0,1875757,8812.122252509254,41.45159533921377,TESSy COVID-19
Latvia,LV,2022-W07,national,LV,Latvia,67322.0,151387.0,1875757,8070.714916697632,44.47013283835468,TESSy COVID-19
Latvia,LV,2022-W08,national,LV,Latvia,63560.0,136864.0,1875757,7296.467506185502,46.44026186579378,TESSy COVID-19
Latvia,LV,2022-W09,national,LV,Latvia,52036.0,111466.0,1875757,5942.45416650451,46.683293560368185,TESSy COVID-19
Latvia,LV,2022-W10,national,LV,Latvia,40796.0,,1875757,,,
Latvia,LV,2022-W11,national,LV,Latvia,28702.0,,1875757,,,
Latvia,LV,2022-W12,national,LV,Latvia,19582.0,,1875757,,,
Latvia,LV,2022-W13,national,LV,Latvia,11914.0,,1875757,,,
Latvia,LV,2022-W14,national,LV,Latvia,6264.0,,1875757,,,
Latvia,LV,2022-W15,national,LV,Latvia,4377.0,,1875757,,,
Latvia,LV,2022-W16,national,LV,Latvia,4140.0,,1875757,,,
Latvia,LV,2022-W17,national,LV,Latvia,2907.0,,1875757,,,
Latvia,LV,2022-W18,national,LV,Latvia,1906.0,,1875757,,,
Latvia,LV,2022-W19,national,LV,Latvia,1433.0,,1875757,,,
Latvia,LV,2022-W20,national,LV,Latvia,1157.0,,1875757,,,
Latvia,LV,2022-W21,national,LV,Latvia,1218.0,,1875757,,,
Latvia,LV,2022-W22,national,LV,Latvia,1026.0,,1875757,,,
Latvia,LV,2022-W23,national,LV,Latvia,1227.0,,1875757,,,
Latvia,LV,2022-W24,national,LV,Latvia,1498.0,14154.0,1875757,754.5753527775719,10.583580613254204,TESSy COVID-19
Latvia,LV,2022-W25,national,LV,Latvia,1523.0,10806.0,1875757,576.0874143079301,14.094021839718677,TESSy COVID-19
Latvia,LV,2022-W26,national,LV,Latvia,3409.0,15988.0,1875757,852.3492115449923,21.322241681260945,TESSy COVID-19
Latvia,LV,2022-W27,national,LV,Latvia,3867.0,17235.0,1875757,918.8290380896884,22.43690165361184,TESSy COVID-19
Latvia,LV,2022-W28,national,LV,Latvia,5493.0,20321.0,1875757,1083.3492824496989,27.03115004182865,TESSy COVID-19
Latvia,LV,2022-W29,national,LV,Latvia,8574.0,24736.0,1875757,1318.720921739863,34.66203104786546,TESSy COVID-19
Latvia,LV,2022-W30,national,LV,Latvia,9066.0,26484.0,1875757,1411.909964883511,34.23198912550974,TESSy COVID-19
Latvia,LV,2022-W31,national,LV,Latvia,9733.0,28515.0,1875757,1520.1862501379444,34.13291250219183,TESSy COVID-19
Latvia,LV,2022-W32,national,LV,Latvia,9574.0,29812.0,1875757,1589.331667161578,32.114584730980816,TESSy COVID-19
Latvia,LV,2022-W33,national,LV,Latvia,8177.0,26515.0,1875757,1413.5626309804522,30.8391476522723,TESSy COVID-19
Latvia,LV,2022-W34,national,LV,Latvia,5479.0,22073.0,1875757,1176.751572831662,24.822180945045982,TESSy COVID-19
